unix,a,b,c,v,p,t,l,h,o
1609098339.3510668,0.29340000,0.29339000,0.29273000,91691645.80046246,0.29084162,20817,0.26561000,0.31138000,0
1609098350.643986,0.29412000,0.29395000,0.29370000,91697270.87316095,0.29084178,20829,0.26561000,0.31138000,0
1609098362.237515,0.29411000,0.29402000,0.29370000,91697270.87316095,0.29084178,20829,0.26561000,0.31138000,0
1609098373.584629,0.29420000,0.29411000,0.29370000,91697270.87316095,0.29084178,20829,0.26561000,0.31138000,0
1609098388.546619,0.29428000,0.29426000,0.29370000,91697270.87316095,0.29084178,20829,0.26561000,0.31138000,0
1609098464.6008499,0.29451000,0.29450000,0.29402000,91702272.63491465,0.29084196,20839,0.26561000,0.31138000,0
1609098477.8877928,0.29457000,0.29442000,0.29438000,91768272.63491465,0.29084457,20845,0.26561000,0.31138000,0
1609098489.2277062,0.29483000,0.29475000,0.29483000,91771272.63491465,0.29084470,20847,0.26561000,0.31138000,0
1609098500.653108,0.29567000,0.29529000,0.29566000,91776827.77429254,0.29084496,20852,0.26561000,0.31138000,0
1609098511.812347,0.29569000,0.29544000,0.29566000,91776827.77429254,0.29084496,20852,0.26561000,0.31138000,0
1609098525.094178,0.29564000,0.29540000,0.29582000,91790287.00909254,0.29084567,20855,0.26561000,0.31138000,0
1609118966.793707,0.28368000,0.28351000,0.28350000,5348103.40392643,0.28382390,1057,0.28000000,0.28659000,0
1609119007.2095418,0.28392000,0.28378000,0.28350000,5348103.40392643,0.28382390,1057,0.28000000,0.28659000,0
1609119045.323044,0.28341000,0.28340000,0.28355000,5369003.40392643,0.28382245,1064,0.28000000,0.28659000,0
1609119057.6999848,0.28333000,0.28327000,0.28355000,5369003.40392643,0.28382245,1064,0.28000000,0.28659000,0
1609119069.056898,0.28340000,0.28327000,0.28322000,5379003.40392643,0.28382137,1068,0.28000000,0.28659000,0
1609119080.2341099,0.28325000,0.28310000,0.28322000,5379003.40392643,0.28382137,1068,0.28000000,0.28659000,0
1609119091.477293,0.28355000,0.28345000,0.28322000,5379003.40392643,0.28382137,1068,0.28000000,0.28659000,0
1609119102.7282429,0.28348000,0.28327000,0.28322000,5379003.40392643,0.28382137,1068,0.28000000,0.28659000,0
1609119116.292722,0.28334000,0.28320000,0.28324000,5384003.40392643,0.28382083,1069,0.28000000,0.28659000,0
1609119128.6072671,0.28355000,0.28354000,0.28324000,5384003.40392643,0.28382083,1069,0.28000000,0.28659000,0
1609119140.030093,0.28395000,0.28379000,0.28355000,5409484.22592643,0.28381922,1073,0.28000000,0.28659000,0
1609119151.337579,0.28383000,0.28369000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119162.694817,0.28392000,0.28378000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119174.11649,0.28376000,0.28361000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119185.7850409,0.28375000,0.28365000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119197.3877518,0.28382000,0.28368000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119208.619566,0.28383000,0.28372000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119219.887556,0.28374000,0.28363000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119231.458444,0.28376000,0.28366000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119242.928267,0.28374000,0.28364000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119251.9519098,0.28373000,0.28365000,0.28378000,5410034.22592641,0.28381922,1077,0.28000000,0.28659000,0
1609119264.609154,0.28408000,0.28395000,0.28383000,5420034.22592641,0.28381924,1080,0.28000000,0.28659000,0
1609119275.9645061,0.28402000,0.28390000,0.28383000,5420034.22592641,0.28381924,1080,0.28000000,0.28659000,0
1609119287.5240982,0.28383000,0.28367000,0.28383000,5420034.22592641,0.28381924,1080,0.28000000,0.28659000,0
1609119298.795083,0.28386000,0.28373000,0.28383000,5420034.22592641,0.28381924,1080,0.28000000,0.28659000,0
