unix,a,b,c,v,p,t,l,h,o
1609233684.8005712,713.96,713.95,713.95,57880.58056482,707.58687,14610,686.76,738.97,7
1609233695.0450482,713.96,713.95,713.95,57880.58056482,707.58687,14610,686.76,738.97,7
1609233705.284536,714.19,714.05,713.99,57880.71479273,707.58689,14614,686.76,738.97,7
1609233715.5343058,715.01,714.68,715.03,57898.71479273,707.58912,14626,686.76,738.97,7
1609233725.7749412,715.75,715.74,715.4,57913.40466713,707.59104,14635,686.76,738.97,7
1609233736.0286665,715.91,715.9,715.91,57914.4955055,707.5912,14637,686.76,738.97,7
1609233746.2553563,716.1,716.03,716.09,57915.63583205,707.59137,14640,686.76,738.97,7
1609233756.5099938,716.14,716.13,716.09,57915.63583205,707.59137,14640,686.76,738.97,7
1609233766.7372322,716.33,716.32,716.33,57917.63583205,707.59166,14643,686.76,738.97,7
1609233776.9775462,716.33,716.32,716.33,57917.63583205,707.59166,14643,686.76,738.97,7
1609233787.278759,716.79,716.75,716.88,57928.19788019,707.5933,14649,686.76,738.97,7
1609233797.5383008,716.79,716.78,716.75,57929.65325242,707.59353,14650,686.76,738.97,7
1609233807.7744026,716.76,716.75,716.77,57935.25325242,707.59442,14652,686.76,738.97,7
1609233818.0056407,716.34,716.33,716.46,57938.62825242,707.59495,14656,686.76,738.97,7
1609233828.23419,715.84,715.79,715.96,58000.15093901,707.60421,14672,686.76,738.97,7
1609233838.4662044,715.77,715.76,715.77,58000.36193757,707.60424,14673,686.76,738.97,7
1609233848.7074575,715.76,715.75,715.77,58000.36193757,707.60424,14673,686.76,738.97,7
1609233858.9632883,715.77,715.76,715.77,58000.36193757,707.60424,14673,686.76,738.97,7
1609233869.208675,716.12,716.11,716.11,58005.57071557,707.60503,14682,686.76,738.97,7
1609233879.4344814,716.12,716.11,716.11,58005.57071557,707.60503,14682,686.76,738.97,7
1609233889.693985,716.12,716.11,716.11,58005.57071557,707.60503,14682,686.76,738.97,7
1609233899.9284663,716.12,716.11,716.11,58005.60071557,707.60504,14683,686.76,738.97,7
1609233910.1678567,716.12,716.11,716.11,58005.60071557,707.60504,14683,686.76,738.97,7
1609233920.4037588,716.12,716.11,716.12,58005.7229124,707.60506,14684,686.76,738.97,7
1609233930.644628,716.12,716.11,716.12,58010.7229124,707.60579,14685,686.76,738.97,7
1609233940.8685966,716.12,716.11,716.11,58010.7529124,707.60579,14686,686.76,738.97,7
1609233951.3610115,716.23,716.22,716.11,58010.7529124,707.60579,14686,686.76,738.97,7
1609233961.5999815,716.23,716.22,716.11,58010.7529124,707.60579,14686,686.76,738.97,7
1609233971.8342369,716.23,716.22,716.11,58010.7529124,707.60579,14686,686.76,738.97,7
1609233982.37733,716.24,716.23,716.24,58015.88469395,707.60656,14691,686.76,738.97,7
1609233992.6245291,716.3,716.29,716.29,58016.80070114,707.60669,14695,686.76,738.97,7
1609234003.089827,716.76,716.75,716.76,58018.64561724,707.60697,14704,686.76,738.97,7
1609234013.3424814,717.19,717.18,716.77,58019.85116903,707.60716,14707,686.76,738.97,7
1609234023.593761,717.4,717.39,717.4,58025.01515828,707.60803,14721,686.76,738.97,7
1609234033.853025,717.4,717.39,717.4,58039.0576061,707.6104,14730,686.76,738.97,7
1609234044.0918646,717.2,717.19,717.4,58039.167326,707.61042,14732,686.76,738.97,7
1609234054.3188975,717.19,717.18,717.19,58044.167326,707.61124,14733,686.76,738.97,7
1609234064.820988,717.19,717.18,717.19,58044.167326,707.61124,14733,686.76,738.97,7
1609234075.0558536,717.19,717.18,717.19,58044.34303647,707.61127,14734,686.76,738.97,7
1609234085.2802372,717.23,717.22,717.19,58044.34303647,707.61127,14734,686.76,738.97,7
1609234095.5110383,717.23,717.22,717.22,58044.63681012,707.61132,14735,686.76,738.97,7
1609234105.7332363,717.23,717.22,717.23,58045.97846634,707.61154,14737,686.76,738.97,7
1609234116.225845,717.23,717.22,717.23,58047.12671116,707.61173,14739,686.76,738.97,7
1609234126.7733493,717.23,717.22,717.23,58047.12671116,707.61173,14739,686.76,738.97,7
1609234137.0204334,717.23,717.22,717.23,58047.15891832,707.61174,14740,686.76,738.97,7
1609234147.2457614,717.23,717.22,717.23,58052.15891832,707.61256,14743,686.76,738.97,7
1609234157.4843814,717.23,717.22,717.23,58053.25001697,707.61275,14744,686.76,738.97,7
1609234167.7184398,717.23,717.22,717.23,58053.25001697,707.61275,14744,686.76,738.97,7
1609234178.383497,717.23,717.22,717.23,58053.56165037,707.6128,14746,686.76,738.97,7
1609234188.6278307,717.24,717.23,717.23,58073.01620696,707.61602,14757,686.76,738.97,7
1609234198.87488,717.24,717.23,717.23,58073.01620696,707.61602,14757,686.76,738.97,7
1609234209.117367,717.24,717.23,717.24,58077.54637222,707.61677,14763,686.76,738.97,7
1609234219.347093,717.24,717.23,717.24,58077.54637222,707.61677,14763,686.76,738.97,7
1609234229.57468,717.29,717.25,717.3,58102.78795295,707.62096,14776,686.76,738.97,7
1609234239.80674,717.25,717.24,717.3,58102.78795295,707.62096,14776,686.76,738.97,7
1609234250.3706503,717.25,717.24,717.25,58102.83533796,707.62097,14777,686.76,738.97,7
1609234260.6179297,717.25,717.24,717.25,58102.83533796,707.62097,14777,686.76,738.97,7
1609234270.853288,717.25,717.24,717.25,58102.83533796,707.62097,14777,686.76,738.97,7
1609234281.0933387,717.25,717.24,717.25,58102.83533796,707.62097,14777,686.76,738.97,7
1609234291.3382971,717.25,717.24,717.25,58102.83533796,707.62097,14777,686.76,738.97,7
1609234301.5723152,717.25,717.24,717.25,58127.83533796,707.62511,14780,686.76,738.97,7
1609234311.807938,717.25,717.24,717.25,58127.83533796,707.62511,14780,686.76,738.97,7
1609234322.0402343,717.25,717.24,717.24,58127.96550322,707.62513,14781,686.76,738.97,7
1609234332.5985885,717.25,717.24,717.25,58131.71384722,707.62575,14783,686.76,738.97,7
1609234342.8397305,717.4,717.39,717.4,58169.9866126,707.63214,14802,686.76,738.97,7
1609234353.386322,717.4,717.39,717.4,58173.35295306,707.63271,14805,686.76,738.97,7
1609234363.6301353,717.4,717.39,717.4,58175.3887646,707.63305,14806,686.76,738.97,7
1609234373.878763,717.4,717.39,717.4,58180.60195263,707.63392,14809,686.76,738.97,7
1609234384.1188722,717.4,717.39,717.4,58180.60195263,707.63392,14809,686.76,738.97,7
1609234394.3435285,717.4,717.39,717.4,58180.62695263,707.63393,14810,686.76,738.97,7
1609234404.572971,717.4,717.39,717.4,58180.62695263,707.63393,14810,686.76,738.97,7
1609234415.1342916,717.39,717.38,717.39,58190.62695262,707.6356,14816,686.76,738.97,7
1609234425.3610768,717.4,717.39,717.4,58192.16270418,707.63586,14819,686.76,738.97,7
1609234435.9207048,717.4,717.39,717.4,58192.16270418,707.63586,14819,686.76,738.97,7
1609234446.1523962,717.4,717.39,717.4,58192.22056423,707.63587,14820,686.76,738.97,7
1609234456.4081087,717.4,717.39,717.4,58192.22056423,707.63587,14820,686.76,738.97,7
1609234466.6421654,717.4,717.39,717.4,58192.22056423,707.63587,14820,686.76,738.97,7
1609234476.888488,717.4,717.39,717.4,58192.68938612,707.63595,14821,686.76,738.97,7
1609234487.1289763,717.48,717.47,717.4,58196.18938612,707.63654,14824,686.76,738.97,7
1609234497.3747628,718.0,717.99,717.99,58207.15894589,707.63843,14844,686.76,738.97,7
1609234507.6160717,718.0,717.99,718.0,58207.64728456,707.63851,14845,686.76,738.97,7
1609234518.1482332,718.0,717.99,718.0,58207.64728456,707.63851,14845,686.76,738.97,7
1609234528.3911464,718.0,717.99,718.0,58208.04727854,707.63858,14846,686.76,738.97,7
1609234538.6330616,718.0,717.99,718.0,58208.04727854,707.63858,14846,686.76,738.97,7
1609234548.8731954,718.04,718.03,718.0,58224.24916239,707.64147,14854,686.76,738.97,7
1609234559.110289,718.25,718.24,718.05,58225.33989534,707.64166,14857,686.76,738.97,7
1609234569.33964,718.25,718.24,718.25,58225.40352958,707.64167,14858,686.76,738.97,7
1609234579.5702784,719.0,718.99,719.0,58239.99149668,707.64439,14882,686.76,738.97,7
1609234589.802179,719.13,719.12,719.01,58245.76353707,707.64552,14888,686.76,738.97,7
1609234600.0436118,719.58,719.57,719.58,58249.31884611,707.64622,14894,686.76,738.97,7
1609234610.2788577,719.58,719.57,719.58,58249.31884611,707.64622,14894,686.76,738.97,7
1609234620.5299602,720.0,719.99,720.0,58319.30931365,707.66061,14928,686.76,738.97,7
1609234630.7704833,720.94,720.74,720.39,58360.88681273,707.66941,14940,686.76,738.97,7
1609234640.989011,721.73,721.65,721.74,58379.02869996,707.67374,14959,686.76,738.97,7
1609234651.2105749,722.08,722.07,722.48,58426.75331341,707.6858,14980,686.76,738.97,7
1609234661.712888,721.81,721.8,722.48,58426.75331341,707.6858,14980,686.76,738.97,7
1609234671.942198,721.27,721.26,721.26,58431.19041235,707.68686,14986,686.76,738.97,7
1609234682.1853485,721.26,721.25,721.04,58489.03507967,707.69976,14998,686.76,738.97,7
1609234692.7449708,722.23,721.91,722.12,58589.39824118,707.72451,15014,686.76,738.97,7
1609234702.9714582,722.72,722.35,722.77,58600.39824118,707.72728,15018,686.76,738.97,7
1609234713.2015193,723.01,723.0,723.01,58728.12885246,707.76012,15031,686.76,738.97,7
1609234723.4350965,723.01,723.0,723.01,58728.12885246,707.76012,15031,686.76,738.97,7
1609234734.007078,723.26,723.25,723.02,58743.61768251,707.76414,15038,686.76,738.97,7
1609234744.2362998,724.25,724.24,723.96,58784.61908539,707.77509,15058,686.76,738.97,7
1609234754.5325472,724.39,724.38,724.38,58795.61240332,707.77817,15066,686.76,738.97,7
1609234764.7750251,723.92,723.77,724.04,58812.46436319,707.78291,15071,686.76,738.97,7
1609234775.0188324,723.5,723.3,723.3,58821.56422759,707.78538,15075,686.76,738.97,7
1609234785.2488449,723.74,723.33,723.3,58825.56422759,707.78643,15080,686.76,738.97,7
1609234795.4818742,723.26,723.25,722.88,58975.68206223,707.82506,15098,686.76,738.97,7
1609234805.7149978,723.17,723.01,722.88,58975.68206223,707.82506,15098,686.76,738.97,7
1609234815.9448743,722.56,722.33,722.63,58976.45125393,707.82526,15103,686.76,738.97,7
1609234826.1717598,722.38,722.37,722.04,59089.95125393,707.85262,15112,686.76,738.97,7
1609234836.403098,722.39,722.14,722.04,59089.95125393,707.85262,15112,686.76,738.97,7
1609234846.6305733,721.66,721.65,722.04,59089.95125393,707.85262,15112,686.76,738.97,7
1609234856.8667457,721.99,721.92,722.04,59089.95125393,707.85262,15112,686.76,738.97,7
1609234867.097057,722.38,722.29,722.04,59089.95125393,707.85262,15112,686.76,738.97,7
1609234877.3223624,722.3,722.08,721.9,59126.55097945,707.86131,15118,686.76,738.97,7
1609234887.564879,722.14,722.13,722.3,59126.573265,707.86132,15119,686.76,738.97,7
1609234897.792801,722.22,722.21,722.3,59126.573265,707.86132,15119,686.76,738.97,7
1609234908.2914596,721.91,721.79,721.24,59464.073265,707.93988,15152,686.76,738.97,7
1609234918.518443,721.53,721.26,721.24,59464.073265,707.93988,15152,686.76,738.97,7
1609234928.7600474,721.86,721.72,721.55,59474.073265,707.94217,15154,686.76,738.97,7
1609234938.9782274,721.87,721.81,721.55,59474.073265,707.94217,15154,686.76,738.97,7
1609234949.2031765,721.51,721.45,721.41,59477.90305139,707.94305,15159,686.76,738.97,7
1609234959.4355168,721.61,721.6,721.41,59477.90305139,707.94305,15159,686.76,738.97,7
1609234969.676264,721.61,721.6,721.41,59477.90305139,707.94305,15159,686.76,738.97,7
1609234979.910694,721.78,721.77,721.84,59500.50305139,707.94826,15168,686.76,738.97,7
1609234990.1390946,721.78,721.77,721.78,59500.55305139,707.94827,15169,686.76,738.97,7
1609235000.377879,721.46,721.42,721.78,59500.55305139,707.94827,15169,686.76,738.97,7
1609235010.620842,721.41,721.4,721.41,59501.00971799,707.94838,15170,686.76,738.97,7
1609235020.8498085,721.41,721.4,721.41,59501.00971799,707.94838,15170,686.76,738.97,7
1609235031.0880728,721.13,721.02,721.41,59501.00971799,707.94838,15170,686.76,738.97,7
1609235041.3196783,721.01,721.0,721.0,59507.00971799,707.94969,15172,686.76,738.97,7
1609235051.5637388,721.01,721.0,721.0,59517.00971799,707.95188,15173,686.76,738.97,7
1609235061.7970104,721.35,721.32,721.02,59527.42723507,707.95417,15177,686.76,738.97,7
1609235072.0184605,721.51,721.5,721.39,59527.46611263,707.95418,15178,686.76,738.97,7
1609235082.278433,721.51,721.5,721.39,59527.46611263,707.95418,15178,686.76,738.97,7
1609235092.514797,721.52,721.51,721.51,59527.49361476,707.95418,15179,686.76,738.97,7
1609235102.7492075,721.01,721.0,721.5,59531.01442365,707.95499,15184,686.76,738.97,7
1609235112.9855075,720.32,720.05,721.0,59535.01442365,707.95586,15186,686.76,738.97,7
1609235123.2088635,720.31,720.05,721.0,59535.01442365,707.95586,15186,686.76,738.97,7
1609235133.439422,720.11,720.05,721.0,59535.01442365,707.95586,15186,686.76,738.97,7
1609235143.683504,720.12,720.09,720.05,59545.21493365,707.95793,15189,686.76,738.97,7
1609235153.9181752,720.12,720.11,720.05,59545.21493365,707.95793,15189,686.76,738.97,7
1609235164.1454406,720.12,720.11,720.12,59548.58993365,707.95862,15193,686.76,738.97,7
1609235174.385137,720.33,720.32,720.33,59550.3098208,707.95898,15199,686.76,738.97,7
1609235184.6267357,721.12,721.11,721.12,59556.14435084,707.9602,15205,686.76,738.97,7
1609235194.8541586,721.12,721.11,721.12,59557.21710377,707.96044,15206,686.76,738.97,7
1609235205.318321,721.5,721.49,721.12,59560.01418558,707.96106,15211,686.76,738.97,7
1609235215.5633318,721.5,721.49,721.5,59574.13192638,707.96426,15215,686.76,738.97,7
1609235225.7917302,721.5,721.49,721.5,59575.21231958,707.96451,15216,686.76,738.97,7
1609235236.028801,721.5,721.49,721.5,59575.21231958,707.96451,15216,686.76,738.97,7
1609235246.2717223,721.5,721.49,721.5,59575.21231958,707.96451,15216,686.76,738.97,7
1609235256.5119069,722.26,722.25,722.22,59580.34182644,707.96571,15226,686.76,738.97,7
1609235266.7383382,723.12,723.11,723.12,59584.68914319,707.96676,15234,686.76,738.97,7
1609235276.9766247,725.34,724.26,724.25,59740.1509148,708.01094,15288,686.76,738.97,7
1609235287.2189803,725.36,725.25,725.36,59740.26689675,708.01098,15289,686.76,738.97,7
1609235297.4447298,725.21,725.0,725.5,59741.01689675,708.0112,15291,686.76,738.97,7
1609235307.6717963,724.32,724.31,724.5,59772.99898102,708.02002,15295,686.76,738.97,7
1609235317.9009566,724.27,724.26,724.27,59787.24398102,708.02389,15297,686.76,738.97,7
1609235328.133567,723.93,723.73,723.73,59888.51848102,708.05055,15310,686.76,738.97,7
1609235338.3735209,723.9,723.72,723.93,59889.26848102,708.05075,15311,686.76,738.97,7
1609235348.6173007,724.32,724.06,724.2,59890.26848102,708.05102,15314,686.76,738.97,7
1609235358.8568747,724.12,723.85,724.15,59991.26848102,708.07793,15321,686.76,738.97,7
1609235369.0958362,724.33,724.32,724.33,59994.90670721,708.07892,15325,686.76,738.97,7
1609235379.3132582,724.55,724.37,724.56,60004.90670721,708.08166,15331,686.76,738.97,7
1609235389.5417974,724.12,724.01,724.35,60114.90670721,708.11071,15347,686.76,738.97,7
1609235399.7799244,723.79,723.61,724.35,60114.90670721,708.11071,15347,686.76,738.97,7
1609235410.0159392,723.77,723.61,724.35,60114.90670721,708.11071,15347,686.76,738.97,7
1609235420.183597,723.71,723.7,723.78,60124.90670721,708.11332,15350,686.76,738.97,7
1609235430.4318593,723.88,723.86,723.86,60126.08423047,708.11363,15354,686.76,738.97,7
1609235440.6668615,724.33,724.31,724.33,60129.86735648,708.11464,15363,686.76,738.97,7
1609235450.9405737,724.34,724.33,724.33,60130.95937473,708.11493,15365,686.76,738.97,7
1609235461.1904612,724.34,724.33,724.33,60130.95937473,708.11493,15365,686.76,738.97,7
1609235471.415813,725.0,724.99,725.0,60131.27231934,708.11502,15372,686.76,738.97,7
1609235481.644924,725.42,725.22,725.55,60163.8370724,708.12432,15380,686.76,738.97,7
1609235492.1781998,725.99,725.98,725.91,60173.91314527,708.1273,15383,686.76,738.97,7
1609235502.4180322,726.75,726.58,726.68,60198.32998655,708.13476,15398,686.76,738.97,7
1609235512.674045,725.74,725.58,726.01,60214.54651331,708.13959,15404,686.76,738.97,7
1609235522.911778,725.48,725.0,725.1,60314.54651331,708.16785,15409,686.76,738.97,7
1609235533.155478,725.18,725.0,725.38,60322.54651331,708.17013,15410,686.76,738.97,7
1609235543.3945885,724.38,724.37,723.72,60423.2284657,708.1963,15426,686.76,738.97,7
1609235553.637371,724.23,724.22,723.72,60423.2284657,708.1963,15426,686.76,738.97,7
1609235564.1654737,724.2,723.85,724.21,60465.61323847,708.20726,15430,686.76,738.97,7
1609235574.3976524,724.05,723.68,724.05,60465.82532183,708.20732,15431,686.76,738.97,7
1609235584.6313474,724.08,724.07,724.2,60466.7947275,708.20757,15432,686.76,738.97,7
1609235594.8592055,724.09,724.04,724.09,60498.03169694,708.21577,15436,686.76,738.97,7
1609235605.1095836,724.09,724.08,724.09,60498.03169694,708.21577,15436,686.76,738.97,7
1609235615.3330135,723.59,723.58,723.93,60729.27985789,708.27534,15450,686.76,738.97,7
1609235625.565162,723.59,723.58,723.59,60734.60985789,708.27669,15452,686.76,738.97,7
1609235635.803887,723.59,723.58,723.59,60734.60985789,708.27669,15452,686.76,738.97,7
1609235646.187946,723.59,723.58,723.59,60734.64535789,708.27669,15453,686.76,738.97,7
1609235656.4184096,723.59,723.58,723.59,60734.64535789,708.27669,15453,686.76,738.97,7
1609235666.6611743,723.16,723.09,723.04,60744.64535789,708.27915,15457,686.76,738.97,7
1609235676.8934848,723.27,723.25,723.17,60754.65699166,708.2816,15461,686.76,738.97,7
1609235687.1349049,723.08,723.07,722.64,60956.34895805,708.32975,15476,686.76,738.97,7
1609235697.3643532,723.08,723.07,722.64,60956.34895805,708.32975,15476,686.76,738.97,7
1609235707.6131997,723.08,723.07,723.07,60957.06983516,708.32992,15477,686.76,738.97,7
1609235717.79398,722.01,722.0,722.0,61283.86028652,708.40294,15494,686.76,738.97,7
1609235728.0222366,722.01,722.0,722.0,61284.23028652,708.40302,15495,686.76,738.97,7
1609235738.553169,722.01,722.0,722.0,61284.23028652,708.40302,15495,686.76,738.97,7
1609235748.810398,722.01,722.0,722.0,61490.57028652,708.44865,15497,686.76,738.97,7
1609235759.0380003,722.01,722.0,722.0,61566.03843652,708.46527,15507,686.76,738.97,7
1609235769.275449,722.71,722.51,722.02,61577.60090267,708.46782,15514,686.76,738.97,7
1609235779.5236945,723.06,723.04,722.02,61577.60090267,708.46782,15514,686.76,738.97,7
1609235789.753017,723.02,722.98,722.56,61777.63646605,708.51419,15536,686.76,738.97,7
1609235799.993262,722.78,722.77,722.56,61777.63646605,708.51419,15536,686.76,738.97,7
1609235810.2610931,722.49,722.44,722.56,61777.63646605,708.51419,15536,686.76,738.97,7
1609235820.4893882,722.27,722.14,722.56,61777.63646605,708.51419,15536,686.76,738.97,7
1609235830.7272227,722.23,722.2,722.14,61778.58653678,708.5144,15537,686.76,738.97,7
1609235840.96273,723.08,722.91,722.32,61791.29153678,708.51724,15546,686.76,738.97,7
1609235851.1903615,723.26,723.09,723.21,61796.84199452,708.51855,15552,686.76,738.97,7
1609235861.4268248,723.08,722.89,723.35,61797.0325068,708.51859,15553,686.76,738.97,7
1609235871.65837,723.17,723.0,723.35,61797.0325068,708.51859,15553,686.76,738.97,7
1609235881.905174,722.76,722.7,723.35,61797.0325068,708.51859,15553,686.76,738.97,7
1609235892.1350095,722.69,722.63,722.7,61797.05590745,708.5186,15554,686.76,738.97,7
1609235902.382383,722.47,722.28,722.46,61798.05590745,708.51883,15555,686.76,738.97,7
1609235912.6176977,722.48,722.42,722.44,61800.95824806,708.51948,15557,686.76,738.97,7
1609235922.877516,722.45,722.42,722.44,61800.95824806,708.51948,15557,686.76,738.97,7
1609235933.1133375,722.47,722.46,722.45,61801.04257717,708.5195,15558,686.76,738.97,7
1609235943.3483522,722.67,722.66,722.48,61801.21961578,708.51954,15560,686.76,738.97,7
1609235953.901527,722.67,722.66,722.48,61801.21961578,708.51954,15560,686.76,738.97,7
1609235964.141792,722.76,722.7,722.76,61801.27337642,708.51955,15562,686.76,738.97,7
1609235974.396896,722.51,722.3,722.7,61803.20804404,708.51999,15564,686.76,738.97,7
1609235984.627005,722.27,722.16,722.3,61803.48804404,708.52006,15565,686.76,738.97,7
1609235994.8677337,722.13,722.12,722.28,61803.84202651,708.52014,15567,686.76,738.97,7
1609236005.104841,722.13,722.12,722.12,61808.34202651,708.52113,15572,686.76,738.97,7
1609236015.3437357,722.01,722.0,722.01,61814.15823434,708.52239,15576,686.76,738.97,7
1609236025.8893878,722.01,722.0,722.01,61817.65823434,708.52316,15578,686.76,738.97,7
1609236036.126079,722.84,722.66,722.76,61829.55599349,708.52587,15583,686.76,738.97,7
1609236046.3717363,722.92,722.91,722.76,61829.55599349,708.52587,15583,686.76,738.97,7
1609236056.6130114,723.44,723.36,723.18,61845.33668568,708.5296,15592,686.76,738.97,7
1609236066.8416996,723.35,723.31,723.32,61845.4784899,708.52964,15595,686.76,738.97,7
1609236077.191323,723.41,723.4,723.41,61846.68280111,708.52993,15597,686.76,738.97,7
1609236087.4317012,723.49,723.4,723.41,61846.68280111,708.52993,15597,686.76,738.97,7
1609236097.6688266,723.3,723.29,723.3,61853.68280111,708.5316,15598,686.76,738.97,7
1609236107.898584,723.3,723.29,723.3,61853.68280111,708.5316,15598,686.76,738.97,7
1609236118.4598973,722.26,722.25,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236128.6866076,722.13,722.12,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236139.2465627,722.26,722.22,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236149.4947274,722.13,722.12,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236159.7338612,722.13,722.12,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236169.9671123,722.13,722.12,723.29,61870.65684118,708.53565,15602,686.76,738.97,7
1609236180.514132,722.14,722.12,722.16,61882.65684118,708.53829,15606,686.76,738.97,7
1609236190.743401,722.14,722.13,722.16,61882.65684118,708.53829,15606,686.76,738.97,7
1609236200.9891834,722.13,722.12,722.13,61882.92684118,708.53835,15608,686.76,738.97,7
1609236211.2210407,722.13,722.12,722.13,61882.92684118,708.53835,15608,686.76,738.97,7
1609236221.4614542,721.48,721.34,721.36,61924.31787688,708.54702,15618,686.76,738.97,7
1609236231.6862686,721.34,721.33,721.36,61924.31787688,708.54702,15618,686.76,738.97,7
1609236241.9117408,721.13,721.12,721.13,61931.04599132,708.54839,15622,686.76,738.97,7
1609236252.41121,721.01,721.0,721.01,61937.09959623,708.54962,15626,686.76,738.97,7
1609236262.6476586,721.25,721.24,721.17,61940.90583823,708.55039,15629,686.76,738.97,7
1609236272.886383,721.13,721.06,721.25,61940.92583823,708.5504,15630,686.76,738.97,7
1609236283.1252809,721.12,721.02,721.02,61943.11566958,708.55084,15642,686.76,738.97,7
1609236293.3639314,721.3,721.29,721.28,61943.79898469,708.55098,15651,686.76,738.97,7
1609236303.617427,721.73,721.71,721.28,61943.79898469,708.55098,15651,686.76,738.97,7
1609236313.8483405,721.58,721.56,721.51,61990.80742227,708.56093,15659,686.76,738.97,7
1609236324.0928557,721.57,721.56,721.56,62026.6982999,708.56846,15661,686.76,738.97,7
1609236334.3420568,721.57,721.56,721.57,62026.9482999,708.56851,15662,686.76,738.97,7
1609236344.5669105,721.58,721.57,721.57,62026.9482999,708.56851,15662,686.76,738.97,7
1609236354.7989523,721.58,721.57,721.57,62026.9482999,708.56851,15662,686.76,738.97,7
1609236365.021747,721.58,721.57,721.57,62026.9482999,708.56851,15662,686.76,738.97,7
1609236375.2607985,721.94,721.93,721.98,62046.9482999,708.57279,15670,686.76,738.97,7
1609236385.505914,722.12,722.1,721.98,62046.9482999,708.57279,15670,686.76,738.97,7
1609236395.7479663,722.12,722.11,721.98,62046.9482999,708.57279,15670,686.76,738.97,7
1609236405.996649,722.12,722.11,722.12,62049.89971807,708.57343,15673,686.76,738.97,7
1609236416.2232811,723.08,722.99,722.81,62070.23069237,708.57806,15679,686.76,738.97,7
1609236426.450204,723.12,723.11,722.99,62070.63514222,708.57816,15680,686.76,738.97,7
1609236436.6863391,723.1,723.09,722.99,62070.63514222,708.57816,15680,686.76,738.97,7
1609236446.9122183,723.1,723.09,723.1,62082.63514222,708.58096,15682,686.76,738.97,7
1609236457.1398113,723.16,723.15,723.1,62082.63514222,708.58096,15682,686.76,738.97,7
1609236467.366503,723.15,723.14,723.15,62084.63514222,708.58143,15683,686.76,738.97,7
1609236477.6125093,723.55,723.42,723.41,62084.65630842,708.58144,15684,686.76,738.97,7
1609236487.8488505,723.96,723.9,724.08,62093.98928889,708.58374,15687,686.76,738.97,7
1609236498.365029,724.18,724.08,724.08,62093.98928889,708.58374,15687,686.76,738.97,7
1609236508.608178,724.58,724.57,724.24,62094.05400188,708.58375,15689,686.76,738.97,7
1609236518.8614104,725.19,725.18,725.0,62099.27649952,708.58511,15695,686.76,738.97,7
1609236529.3977318,725.13,725.12,725.46,62100.51143165,708.58544,15700,686.76,738.97,7
1609236539.6314287,725.4,725.18,725.46,62100.51143165,708.58544,15700,686.76,738.97,7
1609236549.8627534,725.13,725.12,725.46,62100.51143165,708.58544,15700,686.76,738.97,7
1609236560.41945,725.35,725.19,725.14,62100.5423858,708.58545,15701,686.76,738.97,7
1609236570.6526752,726.0,725.99,726.0,62118.76836095,708.59046,15712,686.76,738.97,7
1609236580.914152,726.93,726.61,726.92,62135.48178121,708.59524,15727,686.76,738.97,7
1609236591.1537983,727.0,726.99,726.99,62136.48178121,708.59553,15730,686.76,738.97,7
1609236601.4819703,727.14,727.13,727.14,62137.48178121,708.59583,15732,686.76,738.97,7
1609236611.723026,727.58,727.57,727.55,62168.5456287,708.60514,15749,686.76,738.97,7
1609236621.9518647,727.84,727.83,727.84,62186.51538815,708.61065,15756,686.76,738.97,7
1609236632.1849346,727.88,727.87,727.88,62191.53011145,708.6122,15764,686.76,738.97,7
1609236642.4188092,728.0,727.99,727.88,62192.53011145,708.61251,15765,686.76,738.97,7
1609236652.6498165,728.07,728.06,728.07,62223.47329727,708.62214,15776,686.76,738.97,7
1609236663.1264632,728.84,728.83,728.83,62255.57513625,708.63255,15781,686.76,738.97,7
1609236673.589112,729.0,728.93,728.9,62272.12085733,708.63792,15792,686.76,738.97,7
1609236683.824194,730.95,730.89,730.98,62664.75421625,708.77678,15874,686.76,738.97,7
1609236694.0836313,730.98,730.97,730.99,62673.93805285,708.78003,15877,686.76,738.97,7
1609236704.324749,730.77,730.28,730.77,62686.56565599,708.78449,15885,686.76,738.97,7
1609236714.5774157,730.73,730.72,730.61,62696.56565599,708.78797,15889,686.76,738.97,7
1609236725.0475104,730.73,730.72,730.73,62698.76565599,708.78874,15893,686.76,738.97,7
1609236735.2850428,730.73,730.72,730.73,62704.68166284,708.79081,15898,686.76,738.97,7
1609236745.5099294,730.76,730.75,730.74,62715.18166284,708.79448,15907,686.76,738.97,7
1609236755.7541175,730.76,730.75,730.74,62715.18166284,708.79448,15907,686.76,738.97,7
1609236765.9846375,730.73,730.72,730.74,62715.18166284,708.79448,15907,686.76,738.97,7
1609236776.2268713,730.73,730.72,730.73,62719.08222516,708.79584,15908,686.76,738.97,7
1609236786.4701822,730.62,730.37,730.37,62738.38014213,708.80255,15912,686.76,738.97,7
1609236796.7191532,730.14,729.98,730.21,62777.18290756,708.81591,15919,686.76,738.97,7
1609236806.948666,729.94,729.93,729.95,62782.70833269,708.81777,15930,686.76,738.97,7
1609236817.2165046,729.79,729.67,729.43,62855.25407362,708.84167,15942,686.76,738.97,7
