unix,a,b,c,v,p,t,l,h,o
1609234273.4401386,128.3,128.29,128.35,40239.25515172,126.47534,7305,122.55,130.5,1
1609234283.6841931,128.3,128.28,128.27,40239.65081171,126.47536,7308,122.55,130.5,1
1609234293.9134085,128.3,128.29,128.27,40239.65081171,126.47536,7308,122.55,130.5,1
1609234304.3750691,128.3,128.29,128.27,40239.65081171,126.47536,7308,122.55,130.5,1
1609234314.6088784,128.3,128.29,128.27,40239.65081171,126.47536,7308,122.55,130.5,1
1609234324.848215,128.3,128.29,128.27,40239.65081171,126.47536,7308,122.55,130.5,1
1609234335.0877895,128.37,128.36,128.31,40239.93337001,126.47537,7310,122.55,130.5,1
1609234345.3108475,128.46,128.44,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234355.5485055,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234365.7616072,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234375.997931,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234386.2339866,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234396.4581072,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234406.685193,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234416.9284098,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234427.1719291,128.46,128.45,128.42,40258.49574546,126.47625,7320,122.55,130.5,1
1609234437.518957,128.48,128.47,128.51,40261.36612976,126.47639,7325,122.55,130.5,1
1609234447.7517643,128.46,128.45,128.51,40261.36612976,126.47639,7325,122.55,130.5,1
1609234457.9783428,128.46,128.45,128.51,40261.36612976,126.47639,7325,122.55,130.5,1
1609234468.2118258,128.46,128.45,128.51,40261.36612976,126.47639,7325,122.55,130.5,1
1609234478.447429,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234488.68704,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234498.9364564,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234509.1770384,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234519.6306436,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234529.865985,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234540.099594,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234550.347018,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234560.8487363,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234571.0898993,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234581.3198187,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234591.5676782,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234601.788362,128.46,128.45,128.45,40262.05213016,126.47642,7332,122.55,130.5,1
1609234612.0252297,128.47,128.46,128.46,40262.41552331,126.47644,7339,122.55,130.5,1
1609234622.2615654,128.47,128.46,128.46,40262.41552331,126.47644,7339,122.55,130.5,1
1609234632.7217386,128.47,128.46,128.47,40263.35884331,126.47649,7346,122.55,130.5,1
1609234642.9509814,128.57,128.56,128.48,40263.45884743,126.47649,7348,122.55,130.5,1
1609234653.1650703,128.57,128.56,128.48,40263.45884743,126.47649,7348,122.55,130.5,1
1609234663.3984878,128.57,128.56,128.57,40263.55884744,126.4765,7349,122.55,130.5,1
1609234673.6291652,128.52,128.46,128.56,40264.05884768,126.47652,7355,122.55,130.5,1
1609234683.8753114,128.56,128.54,128.56,40264.05884768,126.47652,7355,122.55,130.5,1
1609234694.1086872,128.56,128.55,128.56,40264.05884768,126.47652,7355,122.55,130.5,1
1609234704.370984,128.71,128.68,128.61,40266.16781028,126.47663,7367,122.55,130.5,1
1609234714.6131997,128.71,128.7,128.61,40266.16781028,126.47663,7367,122.55,130.5,1
1609234724.8511102,128.71,128.7,128.61,40266.16781028,126.47663,7367,122.55,130.5,1
1609234735.0796664,128.71,128.7,128.61,40266.16781028,126.47663,7367,122.55,130.5,1
1609234745.3230853,128.75,128.74,128.71,40266.69423409,126.47666,7369,122.55,130.5,1
1609234755.5544665,128.75,128.74,128.71,40266.69423409,126.47666,7369,122.55,130.5,1
1609234765.7839472,128.74,128.7,128.71,40266.69423409,126.47666,7369,122.55,130.5,1
1609234776.0226638,128.71,128.7,128.71,40273.24193909,126.47703,7370,122.55,130.5,1
1609234786.2527828,128.71,128.7,128.71,40273.24193909,126.47703,7370,122.55,130.5,1
1609234796.4980152,128.71,128.7,128.71,40273.24193909,126.47703,7370,122.55,130.5,1
1609234806.8125486,128.71,128.7,128.7,40273.64193909,126.47705,7376,122.55,130.5,1
1609234817.050544,128.71,128.7,128.7,40273.64193909,126.47705,7376,122.55,130.5,1
1609234827.300989,128.68,128.67,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
