unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:12:16,hold,730.16,200,0,200.0,0.0,0:00:20,2400
2021-01-01 19:12:27,hold,730.16,200,0,200.0,0.0,0:00:30,2400
