unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:48:43,buy,723.01,0.0,0.27662135,200.0,0.0,0:00:19,2400
2021-01-01 19:48:54,sell,723.05,200.01,0.0,200.01,0.006,0:00:30,2400
2021-01-01 19:49:04,buy,722.95,0.0,0.27665961,200.01,0.006,0:00:40,2400
