unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:22:16,sell,721.26,200,0,200.0,0.0,0:00:20,2400
2021-01-01 19:22:27,hold,721.33,200,0,200.0,0.0,0:00:30,2400
2021-01-01 19:22:37,hold,721.4,200,0,200.0,0.0,0:00:41,2400
2021-01-01 19:22:48,buy,721.0,0.0,0.27739251,200.0,0.0,0:00:51,2400
2021-01-01 19:22:58,hold,720.87,0.0,0.27739251,199.96,-0.018,0:01:01,2400
