unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 13:35:13,hold,729.65,200.0,0,200.0,0.0,0:00:20,2400
2021-01-01 13:35:23,sell,729.94,200.0,0,200.0,0.0,0:00:31,2400
2021-01-01 13:35:34,buy,729.59,0.0,0.27412656,200.0,0.0,0:00:41,2400
2021-01-01 13:35:44,sell,729.79,200.05,0.0,200.05,0.027,0:00:51,2400
