unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:22:09,buy,759.39,-0.0,0.26336928,200.0,0.0,0:00:20,2400
2021-01-02 09:22:20,hold,759.01,-0.0,0.26336928,199.9,-0.05,0:00:30,2400
