unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:25:05,sell,761.6,200,0,200.0,0.0,0:00:19,2400
2021-01-02 09:25:15,buy,761.45,0.0,0.26265677,200.0,0.0,0:00:30,2400
2021-01-02 09:25:26,hold,761.33,0.0,0.26265677,199.97,-0.016,0:00:40,2400
2021-01-02 09:25:36,hold,760.7,0.0,0.26265677,199.8,-0.098,0:00:51,2400
2021-01-02 09:25:47,hold,760.11,0.0,0.26265677,199.65,-0.176,0:01:01,2400
