unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 22:15:37,sell,776.26,200,0,200.0,0.0,0:00:20,2400
2021-01-02 22:15:47,buy,776.26,0.0,0.25764563,200.0,0.0,0:00:30,2400
2021-01-02 22:15:58,sell,776.45,200.05,0.0,200.05,0.024,0:00:40,2400
2021-01-02 22:16:08,hold,776.58,200.05,0.0,200.05,0.024,0:00:51,2400
2021-01-02 22:16:19,hold,776.76,200.05,0.0,200.05,0.024,0:01:01,2400
