unix,action,price (tsla),balance (usd),balance (tsla),valuation (usd),total net (%),uptime,dataset size
2021-01-04 13:51:50,hold,735.5,2000,0,2000.0,0.0,0:00:18,40
2021-01-04 13:52:00,sell,743.0,2000,0,2000.0,0.0,0:00:28,41
2021-01-04 13:52:09,buy,742.0,0.0,2.69541779,2000.0,0.0,0:00:38,42
2021-01-04 13:52:18,sell,748.0,2016.17,0.0,2016.17,0.809,0:00:47,43
2021-01-04 13:52:28,buy,748.0,0.0,2.69541779,2016.17,0.809,0:00:57,44
