unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:58:44,hold,721.34,200,0,200.0,0.0,0:00:19,2400
2021-01-01 19:58:54,sell,721.7,200,0,200.0,0.0,0:00:30,2400
2021-01-01 19:59:05,buy,721.6,0.0,0.27716186,200.0,0.0,0:00:40,2400
2021-01-01 19:59:15,hold,721.3,0.0,0.27716186,199.92,-0.042,0:00:51,2400
2021-01-01 19:59:26,sell,721.45,199.96,0.0,199.96,-0.021,0:01:01,2400
