unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:31:07,buy,758.22,0.0,0.26377569,200.0,0.0,0:00:20,2400
2021-01-02 09:31:18,hold,757.62,0.0,0.26377569,199.84,-0.079,0:00:30,2400
2021-01-02 09:31:29,sell,757.86,199.91,0.0,199.91,-0.047,0:00:41,2400
2021-01-02 09:31:39,hold,758.05,199.91,0.0,199.91,-0.047,0:00:52,2400
2021-01-02 09:31:50,buy,757.94,-0.0,0.26374784,199.91,-0.047,0:01:03,2400
