unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 22:09:58,hold,733.8,200,0,200.0,0.0,0:00:20,2400
2021-01-01 22:10:08,buy,733.75,0.0,0.2725724,200.0,0.0,0:00:30,2400
2021-01-01 22:10:19,hold,733.53,0.0,0.2725724,199.94,-0.03,0:00:41,2400
2021-01-01 22:10:29,hold,733.28,0.0,0.2725724,199.87,-0.064,0:00:51,2400
