unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 22:06:39,hold,733.15,200,0,200.0,0.0,0:00:20,2400
2021-01-01 22:06:50,sell,733.26,200,0,200.0,0.0,0:00:31,2400
