unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 13:52:08,hold,722.78,200.0,0,200.0,0.0,0:00:20,2400
2021-01-01 13:52:19,hold,723.26,200.0,0,200.0,0.0,0:00:30,2400
2021-01-01 13:52:30,buy,723.22,0.0,0.27654102,200.0,0.0,0:00:41,2400
2021-01-01 13:52:41,sell,723.32,200.03,0.0,200.03,0.014,0:00:52,2400
