unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2020-12-30 23:29:31,hold,744.01,200.0,0,200,0.0,0:00:19,2400
2020-12-30 23:29:42,hold,744.0,200.0,0,200,0.0,0:00:30,2400
2020-12-30 23:29:52,hold,743.35,200.0,0,200,0.0,0:00:40,2400
