unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:17:11,hold,759.0,200,0,200.0,0.0,0:00:20,2400
2021-01-02 09:17:22,sell,759.99,200,0,200.0,0.0,0:00:31,2400
2021-01-02 09:17:33,hold,760.73,200,0,200.0,0.0,0:00:42,2400
2021-01-02 09:17:43,hold,762.0,200,0,200.0,0.0,0:00:53,2400
