unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:26:19,hold,758.17,200,0,200.0,0.0,0:00:20,2400
2021-01-02 09:26:29,hold,757.84,200,0,200.0,0.0,0:00:30,2400
2021-01-02 09:26:40,sell,759.15,200,0,200.0,0.0,0:00:41,2400
2021-01-02 09:26:51,hold,759.47,200,0,200.0,0.0,0:00:52,2400
2021-01-02 09:27:02,buy,758.78,0.0,0.26358101,200.0,0.0,0:01:03,2400
