unix,action,price (tsla),balance (usd),balance (tsla),valuation (usd),total net (%),uptime,dataset size
2021-01-04 13:48:53,sell,748.0,2000,0,2000.0,0.0,0:00:17,23
2021-01-04 13:49:02,hold,743.0,2000,0,2000.0,0.0,0:00:26,24
2021-01-04 13:49:11,buy,743.0,0.0,2.69179004,2000.0,0.0,0:00:36,25
2021-01-04 13:49:21,sell,748.0,2013.46,-0.0,2013.46,0.673,0:00:45,26
2021-01-04 13:49:30,hold,735.57,2013.46,-0.0,2013.46,0.673,0:00:55,27
2021-01-04 13:49:39,hold,743.0,2013.46,-0.0,2013.46,0.673,0:01:04,28
2021-01-04 13:49:49,hold,735.85,2013.46,-0.0,2013.46,0.673,0:01:14,29
