unix,action,price (xbt),balance (usd),balance (xbt),valuation (usd),total net (%),uptime,dataset size
2021-01-03 20:55:50,buy,33258.2,0.0,0.09020332,3000.0,0.0,0:00:19,2400
2021-01-03 20:56:00,hold,33253.1,0.0,0.09020332,2999.54,-0.015,0:00:30,2400
2021-01-03 20:56:11,hold,33249.1,0.0,0.09020332,2999.18,-0.027,0:00:40,2400
2021-01-03 20:56:21,hold,33249.1,0.0,0.09020332,2999.18,-0.027,0:00:51,2400
2021-01-03 20:56:32,hold,33246.1,0.0,0.09020332,2998.91,-0.036,0:01:02,2400
2021-01-03 20:56:43,hold,33222.9,0.0,0.09020332,2996.82,-0.106,0:01:12,2400
2021-01-03 20:56:54,sell,33223.6,0.0,0.09020332,2996.88,-0.104,0:01:23,2400
2021-01-03 20:57:04,buy,33222.3,0.0,0.09020332,2996.76,-0.108,0:01:34,2400
