unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:24:15,sell,720.53,200,0,200.0,0.0,0:00:37,2400
2021-01-01 19:24:26,hold,720.97,200,0,200.0,0.0,0:00:48,2400
2021-01-01 19:24:36,hold,721.66,200,0,200.0,0.0,0:00:58,2400
2021-01-01 19:24:47,buy,721.66,0.0,0.27713882,200.0,0.0,0:01:09,2400
