unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:25:19,hold,722.01,200,0,200.0,0.0,0:00:19,2400
2021-01-01 19:25:29,hold,721.08,200,0,200.0,0.0,0:00:30,2400
2021-01-01 19:25:40,hold,721.01,200,0,200.0,0.0,0:00:41,2400
2021-01-01 19:25:51,sell,721.28,200,0,200.0,0.0,0:00:52,2400
