unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 22:08:17,buy,733.36,0.0,0.27271736,200.0,0.0,0:00:20,2400
2021-01-01 22:08:28,sell,733.4,200.01,0.0,200.01,0.005,0:00:31,2400
