unix,action,price,balance (usd),balance (eth),valuation (usd),total net (%),dataset size
2020-12-30 17:28:25.759327,buy,748.41,0.0,0.2672332010528988,200.0,0.0,2400
2020-12-30 17:28:38.445686,sell,748.48,200.01870632407372,0.0,200.01870632407372,0.00935316203684522,2400
2020-12-30 17:28:51.496509,hold,748.55,200.01870632407372,0.0,200.01870632407372,0.00935316203684522,2400
2020-12-30 17:29:04.634870,buy,748.41,-2.842170943040401e-14,0.2672581958072096,200.01870632407372,0.00935316203684522,2400
2020-12-30 17:29:17.180378,hold,748.41,-2.842170943040401e-14,0.2672581958072096,200.01870632407372,0.00935316203684522,2400
