unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 22:49:31,sell,775.93,200,0,200.0,0.0,0:00:19,2400
2021-01-02 22:49:41,buy,775.9,200,0,200.0,0.0,0:00:30,2400
2021-01-02 22:49:52,sell,776.0,200,0,200.0,0.0,0:00:40,2400
