unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:29:37,hold,719.0,200,0,200.0,0.0,0:00:20,2400
2021-01-01 19:29:48,hold,719.62,200,0,200.0,0.0,0:00:30,2400
2021-01-01 19:29:59,buy,719.2,0.0,0.27808676,200.0,0.0,0:00:41,2400
2021-01-01 19:30:09,sell,719.33,200.04,0.0,200.04,0.018,0:00:52,2400
