unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-02 09:45:37,hold,760.01,200,0,200.0,0.0,0:00:23,2400
2021-01-02 09:45:52,sell,760.19,200,0,200.0,0.0,0:00:37,2400
2021-01-02 09:46:06,hold,760.5,200,0,200.0,0.0,0:00:51,2400
