unix,action,price (eth),balance (usd),balance (eth),valuation (usd),total net (%),uptime,dataset size
2021-01-01 19:28:20,buy,720.4,-0.0,0.27762354,200.0,0.0,0:00:19,2400
2021-01-01 19:28:30,hold,720.0,-0.0,0.27762354,199.89,-0.056,0:00:30,2400
2021-01-01 19:28:41,hold,719.94,-0.0,0.27762354,199.87,-0.064,0:00:41,2400
2021-01-01 19:28:51,hold,719.0,-0.0,0.27762354,199.61,-0.194,0:00:51,2400
2021-01-01 19:29:02,hold,718.82,-0.0,0.27762354,199.56,-0.219,0:01:02,2400
